Time,Totalcalls,ActiveCalls,RingingCalls
Tue Jul 19 12:52:07 EST 2022,0,0,0
Tue Jul 19 12:52:17 EST 2022,0,0,0
Tue Jul 19 12:52:27 EST 2022,0,0,0
Tue Jul 19 12:52:37 EST 2022,0,0,0
Tue Jul 19 12:52:47 EST 2022,0,0,0
Tue Jul 19 12:52:57 EST 2022,1,0,1
Tue Jul 19 12:53:07 EST 2022,1,0,1
Tue Jul 19 12:53:17 EST 2022,1,0,1
Tue Jul 19 12:53:27 EST 2022,1,1,0
Tue Jul 19 12:53:37 EST 2022,1,0,1
Tue Jul 19 12:53:47 EST 2022,1,0,1
Tue Jul 19 12:53:57 EST 2022,3,2,1
Tue Jul 19 12:54:07 EST 2022,4,3,1
Tue Jul 19 12:54:17 EST 2022,5,4,1
Tue Jul 19 12:54:27 EST 2022,6,3,3
Tue Jul 19 12:54:37 EST 2022,3,3,0
Tue Jul 19 12:54:47 EST 2022,3,3,0
Tue Jul 19 12:54:57 EST 2022,4,3,1
Tue Jul 19 12:55:07 EST 2022,4,4,0
Tue Jul 19 12:55:17 EST 2022,4,4,0
Tue Jul 19 12:55:27 EST 2022,5,4,1
Tue Jul 19 12:55:37 EST 2022,5,5,0
Tue Jul 19 12:55:47 EST 2022,5,5,0
Tue Jul 19 12:55:57 EST 2022,4,4,0
Tue Jul 19 12:56:07 EST 2022,4,4,0
Tue Jul 19 12:56:17 EST 2022,2,2,0
Tue Jul 19 12:56:27 EST 2022,2,2,0
Tue Jul 19 12:56:37 EST 2022,2,2,0
Tue Jul 19 12:56:47 EST 2022,5,3,2
Tue Jul 19 12:56:57 EST 2022,5,4,1
Tue Jul 19 12:57:07 EST 2022,5,4,1
Tue Jul 19 12:57:17 EST 2022,4,4,0
Tue Jul 19 12:57:27 EST 2022,2,2,0
Tue Jul 19 12:57:37 EST 2022,2,2,0
Tue Jul 19 12:57:47 EST 2022,2,2,0
Tue Jul 19 12:57:58 EST 2022,1,1,0
Tue Jul 19 12:58:08 EST 2022,2,1,1
Tue Jul 19 12:58:18 EST 2022,2,1,1
Tue Jul 19 12:58:28 EST 2022,2,1,1
Tue Jul 19 12:58:38 EST 2022,2,2,0
Tue Jul 19 12:58:48 EST 2022,2,2,0
Tue Jul 19 12:58:58 EST 2022,2,2,0
Tue Jul 19 12:59:08 EST 2022,2,2,0
Tue Jul 19 12:59:18 EST 2022,2,2,0
Tue Jul 19 12:59:28 EST 2022,2,2,0
Tue Jul 19 12:59:38 EST 2022,2,1,1
Tue Jul 19 12:59:48 EST 2022,2,1,1
Tue Jul 19 12:59:58 EST 2022,2,1,1
Tue Jul 19 13:00:08 EST 2022,2,2,0
Tue Jul 19 13:00:18 EST 2022,1,1,0
Tue Jul 19 13:00:28 EST 2022,1,1,0
Tue Jul 19 13:00:38 EST 2022,1,1,0
Tue Jul 19 13:00:48 EST 2022,1,1,0
Tue Jul 19 13:00:58 EST 2022,1,1,0
Tue Jul 19 13:01:08 EST 2022,1,1,0
Tue Jul 19 13:01:18 EST 2022,2,1,1
Tue Jul 19 13:01:28 EST 2022,2,2,0
Tue Jul 19 13:01:38 EST 2022,2,2,0
Tue Jul 19 13:01:48 EST 2022,2,2,0
Tue Jul 19 13:01:58 EST 2022,2,2,0
Tue Jul 19 13:02:08 EST 2022,3,3,0
Tue Jul 19 13:02:18 EST 2022,3,3,0
Tue Jul 19 13:02:28 EST 2022,3,3,0
Tue Jul 19 13:02:38 EST 2022,2,1,1
Tue Jul 19 13:02:48 EST 2022,4,4,0
Tue Jul 19 13:02:58 EST 2022,4,4,0
Tue Jul 19 13:03:08 EST 2022,4,4,0
Tue Jul 19 13:03:18 EST 2022,3,3,0
Tue Jul 19 13:03:28 EST 2022,1,1,0
Tue Jul 19 13:03:38 EST 2022,1,1,0
Tue Jul 19 13:03:48 EST 2022,0,0,0
Tue Jul 19 13:03:58 EST 2022,0,0,0
Tue Jul 19 13:04:08 EST 2022,0,0,0
Tue Jul 19 13:04:18 EST 2022,1,0,1
Tue Jul 19 13:04:28 EST 2022,1,1,0
Tue Jul 19 13:04:38 EST 2022,2,1,1
Tue Jul 19 13:04:48 EST 2022,1,0,1
Tue Jul 19 13:04:58 EST 2022,1,1,0
Tue Jul 19 13:05:08 EST 2022,1,1,0
Tue Jul 19 13:05:18 EST 2022,1,1,0
Tue Jul 19 13:05:28 EST 2022,1,1,0
Tue Jul 19 13:05:38 EST 2022,1,1,0
Tue Jul 19 13:05:48 EST 2022,1,1,0
Tue Jul 19 13:05:58 EST 2022,1,1,0
Tue Jul 19 13:06:08 EST 2022,1,1,0
Tue Jul 19 13:06:18 EST 2022,1,1,0
Tue Jul 19 13:06:28 EST 2022,1,1,0
Tue Jul 19 13:06:38 EST 2022,1,1,0
Tue Jul 19 13:06:48 EST 2022,1,1,0
Tue Jul 19 13:06:58 EST 2022,1,1,0
Tue Jul 19 13:07:08 EST 2022,2,1,1
Tue Jul 19 13:07:19 EST 2022,1,0,1
Tue Jul 19 13:07:29 EST 2022,1,0,1
Tue Jul 19 13:07:39 EST 2022,1,0,1
Tue Jul 19 13:07:49 EST 2022,1,1,0
Tue Jul 19 13:07:59 EST 2022,1,1,0
Tue Jul 19 13:08:09 EST 2022,1,1,0
Tue Jul 19 13:08:19 EST 2022,1,1,0
Tue Jul 19 13:08:29 EST 2022,1,1,0
Tue Jul 19 13:08:39 EST 2022,1,1,0
Tue Jul 19 13:08:49 EST 2022,1,1,0
Tue Jul 19 13:08:59 EST 2022,1,1,0
Tue Jul 19 13:09:09 EST 2022,1,1,0
Tue Jul 19 13:09:19 EST 2022,1,1,0
Tue Jul 19 13:09:29 EST 2022,1,1,0
Tue Jul 19 13:09:39 EST 2022,1,1,0
Tue Jul 19 13:09:49 EST 2022,1,1,0
Tue Jul 19 13:09:59 EST 2022,1,1,0
Tue Jul 19 13:10:09 EST 2022,1,1,0
Tue Jul 19 13:10:19 EST 2022,1,1,0
Tue Jul 19 13:10:29 EST 2022,1,1,0
Tue Jul 19 13:10:39 EST 2022,1,1,0
Tue Jul 19 13:10:49 EST 2022,1,1,0
Tue Jul 19 13:10:59 EST 2022,1,1,0
Tue Jul 19 13:11:09 EST 2022,2,2,0
Tue Jul 19 13:11:19 EST 2022,1,1,0
Tue Jul 19 13:11:29 EST 2022,1,1,0
Tue Jul 19 13:11:39 EST 2022,1,1,0
Tue Jul 19 13:11:49 EST 2022,1,1,0
Tue Jul 19 13:11:59 EST 2022,1,1,0
Tue Jul 19 13:12:09 EST 2022,1,1,0
Tue Jul 19 13:12:19 EST 2022,0,0,0
Tue Jul 19 13:12:29 EST 2022,0,0,0
Tue Jul 19 13:12:39 EST 2022,0,0,0
Tue Jul 19 13:12:49 EST 2022,1,1,0
Tue Jul 19 13:12:59 EST 2022,1,1,0
Tue Jul 19 13:13:09 EST 2022,1,1,0
Tue Jul 19 13:13:19 EST 2022,1,1,0
Tue Jul 19 13:13:29 EST 2022,1,1,0
Tue Jul 19 13:13:39 EST 2022,1,1,0
Tue Jul 19 13:13:49 EST 2022,1,1,0
Tue Jul 19 13:13:59 EST 2022,2,1,1
Tue Jul 19 13:14:09 EST 2022,3,3,0
Tue Jul 19 13:14:19 EST 2022,3,3,0
Tue Jul 19 13:14:29 EST 2022,4,3,1
Tue Jul 19 13:14:39 EST 2022,4,4,0
Tue Jul 19 13:14:49 EST 2022,3,3,0
Tue Jul 19 13:14:59 EST 2022,3,3,0
Tue Jul 19 13:15:09 EST 2022,2,1,1
Tue Jul 19 13:15:19 EST 2022,2,2,0
Tue Jul 19 13:15:29 EST 2022,2,2,0
Tue Jul 19 13:15:39 EST 2022,1,1,0
Tue Jul 19 13:15:49 EST 2022,1,1,0
Tue Jul 19 13:15:59 EST 2022,1,1,0
Tue Jul 19 13:16:09 EST 2022,1,1,0
Tue Jul 19 13:16:19 EST 2022,1,1,0
Tue Jul 19 13:16:30 EST 2022,1,1,0
Tue Jul 19 13:16:40 EST 2022,0,0,0
Tue Jul 19 13:16:50 EST 2022,0,0,0
Tue Jul 19 13:17:00 EST 2022,0,0,0
Tue Jul 19 13:17:10 EST 2022,0,0,0
Tue Jul 19 13:17:20 EST 2022,0,0,0
Tue Jul 19 13:17:30 EST 2022,0,0,0
Tue Jul 19 13:17:40 EST 2022,0,0,0
Tue Jul 19 13:17:50 EST 2022,0,0,0
Tue Jul 19 13:18:00 EST 2022,1,0,1
Tue Jul 19 13:18:10 EST 2022,1,1,0
Tue Jul 19 13:18:20 EST 2022,1,1,0
Tue Jul 19 13:18:30 EST 2022,1,1,0
Tue Jul 19 13:18:40 EST 2022,0,0,0
Tue Jul 19 13:18:50 EST 2022,0,0,0
Tue Jul 19 13:19:00 EST 2022,0,0,0
Tue Jul 19 13:19:10 EST 2022,0,0,0
Tue Jul 19 13:19:20 EST 2022,0,0,0
Tue Jul 19 13:19:30 EST 2022,0,0,0
Tue Jul 19 13:19:40 EST 2022,0,0,0
Tue Jul 19 13:19:50 EST 2022,2,0,2
Tue Jul 19 13:20:00 EST 2022,2,1,1
Tue Jul 19 13:20:10 EST 2022,2,2,0
Tue Jul 19 13:20:20 EST 2022,2,2,0
Tue Jul 19 13:20:30 EST 2022,2,2,0
Tue Jul 19 13:20:40 EST 2022,2,2,0
Tue Jul 19 13:20:50 EST 2022,2,2,0
Tue Jul 19 13:21:00 EST 2022,2,2,0
Tue Jul 19 13:21:10 EST 2022,2,2,0
Tue Jul 19 13:21:20 EST 2022,2,2,0
Tue Jul 19 13:21:30 EST 2022,3,2,1
Tue Jul 19 13:21:40 EST 2022,3,2,1
Tue Jul 19 13:21:50 EST 2022,5,4,1
Tue Jul 19 13:22:00 EST 2022,4,4,0
Tue Jul 19 13:22:10 EST 2022,3,3,0
Tue Jul 19 13:22:20 EST 2022,3,3,0
Tue Jul 19 13:22:30 EST 2022,3,3,0
Tue Jul 19 13:22:40 EST 2022,4,4,0
Tue Jul 19 13:22:50 EST 2022,6,4,2
Tue Jul 19 13:23:00 EST 2022,7,5,2
Tue Jul 19 13:23:10 EST 2022,7,5,2
Tue Jul 19 13:23:20 EST 2022,5,5,0
Tue Jul 19 13:23:30 EST 2022,5,5,0
Tue Jul 19 13:23:40 EST 2022,4,3,1
Tue Jul 19 13:23:50 EST 2022,4,3,1
Tue Jul 19 13:24:00 EST 2022,4,3,1
Tue Jul 19 13:24:10 EST 2022,5,5,0
Tue Jul 19 13:24:20 EST 2022,6,5,1
Tue Jul 19 13:24:30 EST 2022,5,4,1
Tue Jul 19 13:24:40 EST 2022,2,2,0
Tue Jul 19 13:24:50 EST 2022,4,2,2
Tue Jul 19 13:25:00 EST 2022,4,2,2
Tue Jul 19 13:25:10 EST 2022,4,4,0
Tue Jul 19 13:25:20 EST 2022,4,3,1
Tue Jul 19 13:25:30 EST 2022,4,3,1
Tue Jul 19 13:25:40 EST 2022,5,4,1
Tue Jul 19 13:25:50 EST 2022,3,3,0
Tue Jul 19 13:26:00 EST 2022,3,3,0
Tue Jul 19 13:26:11 EST 2022,2,2,0
Tue Jul 19 13:26:21 EST 2022,2,2,0
Tue Jul 19 13:26:31 EST 2022,3,3,0
Tue Jul 19 13:26:41 EST 2022,2,2,0
Tue Jul 19 13:26:51 EST 2022,2,2,0
Tue Jul 19 13:27:01 EST 2022,3,2,1
Tue Jul 19 13:27:11 EST 2022,3,2,1
Tue Jul 19 13:27:21 EST 2022,2,2,0
Tue Jul 19 13:27:31 EST 2022,4,2,2
Tue Jul 19 13:27:41 EST 2022,4,3,1
Tue Jul 19 13:27:51 EST 2022,4,4,0
Tue Jul 19 13:28:01 EST 2022,3,3,0
Tue Jul 19 13:28:11 EST 2022,3,3,0
Tue Jul 19 13:28:21 EST 2022,3,3,0
Tue Jul 19 13:28:31 EST 2022,3,3,0
Tue Jul 19 13:28:41 EST 2022,4,3,1
Tue Jul 19 13:28:51 EST 2022,3,3,0
Tue Jul 19 13:29:01 EST 2022,3,3,0
Tue Jul 19 13:29:11 EST 2022,3,3,0
Tue Jul 19 13:29:21 EST 2022,4,4,0
Tue Jul 19 13:29:31 EST 2022,3,3,0
Tue Jul 19 13:29:41 EST 2022,3,3,0
Tue Jul 19 13:29:51 EST 2022,3,3,0
Tue Jul 19 13:30:01 EST 2022,4,3,1
Tue Jul 19 13:30:11 EST 2022,4,4,0
Tue Jul 19 13:30:21 EST 2022,4,4,0
Tue Jul 19 13:30:31 EST 2022,4,4,0
Tue Jul 19 13:30:41 EST 2022,4,4,0
Tue Jul 19 13:30:51 EST 2022,4,4,0
Tue Jul 19 13:31:01 EST 2022,3,3,0
Tue Jul 19 13:31:11 EST 2022,4,4,0
Tue Jul 19 13:31:21 EST 2022,3,3,0
Tue Jul 19 13:31:31 EST 2022,3,3,0
Tue Jul 19 13:31:41 EST 2022,3,3,0
Tue Jul 19 13:31:51 EST 2022,3,3,0
Tue Jul 19 13:32:01 EST 2022,2,2,0
Tue Jul 19 13:32:11 EST 2022,2,2,0
Tue Jul 19 13:32:21 EST 2022,3,2,1
Tue Jul 19 13:32:31 EST 2022,3,2,1
Tue Jul 19 13:32:41 EST 2022,3,2,1
Tue Jul 19 13:32:51 EST 2022,3,3,0
Tue Jul 19 13:33:01 EST 2022,4,3,1
Tue Jul 19 13:33:11 EST 2022,4,3,1
Tue Jul 19 13:33:21 EST 2022,2,1,1
Tue Jul 19 13:33:31 EST 2022,2,2,0
Tue Jul 19 13:33:41 EST 2022,1,1,0
Tue Jul 19 13:33:51 EST 2022,2,2,0
Tue Jul 19 13:34:01 EST 2022,2,2,0
Tue Jul 19 13:34:11 EST 2022,2,2,0
Tue Jul 19 13:34:21 EST 2022,2,2,0
Tue Jul 19 13:34:31 EST 2022,2,2,0
Tue Jul 19 13:34:41 EST 2022,2,2,0
Tue Jul 19 13:34:51 EST 2022,2,2,0
Tue Jul 19 13:35:01 EST 2022,2,2,0
Tue Jul 19 13:35:11 EST 2022,2,2,0
Tue Jul 19 13:35:21 EST 2022,2,2,0
Tue Jul 19 13:35:32 EST 2022,0,0,0
Tue Jul 19 13:35:42 EST 2022,0,0,0
Tue Jul 19 13:35:52 EST 2022,1,1,0
Tue Jul 19 13:36:02 EST 2022,1,1,0
Tue Jul 19 13:36:12 EST 2022,1,1,0
Tue Jul 19 13:36:22 EST 2022,1,1,0
Tue Jul 19 13:36:32 EST 2022,1,1,0
Tue Jul 19 13:36:42 EST 2022,0,0,0
Tue Jul 19 13:36:52 EST 2022,0,0,0
Tue Jul 19 13:37:02 EST 2022,0,0,0
Tue Jul 19 13:37:12 EST 2022,0,0,0
Tue Jul 19 13:37:22 EST 2022,1,0,1
Tue Jul 19 13:37:32 EST 2022,1,0,1
Tue Jul 19 13:37:42 EST 2022,1,1,0
Tue Jul 19 13:37:52 EST 2022,1,0,1
Tue Jul 19 13:38:02 EST 2022,1,1,0
Tue Jul 19 13:38:12 EST 2022,1,1,0
Tue Jul 19 13:38:22 EST 2022,1,1,0
Tue Jul 19 13:38:32 EST 2022,1,1,0
Tue Jul 19 13:38:42 EST 2022,1,1,0
Tue Jul 19 13:38:52 EST 2022,2,1,1
Tue Jul 19 13:39:02 EST 2022,2,1,1
Tue Jul 19 13:39:12 EST 2022,2,0,2
Tue Jul 19 13:39:22 EST 2022,2,2,0
Tue Jul 19 13:39:32 EST 2022,2,2,0
Tue Jul 19 13:39:42 EST 2022,2,2,0
Tue Jul 19 13:39:52 EST 2022,2,2,0
Tue Jul 19 13:40:02 EST 2022,3,2,1
Tue Jul 19 13:40:12 EST 2022,3,2,1
Tue Jul 19 13:40:22 EST 2022,3,2,1
Tue Jul 19 13:40:32 EST 2022,3,3,0
Tue Jul 19 13:40:42 EST 2022,2,2,0
Tue Jul 19 13:40:52 EST 2022,4,2,2
Tue Jul 19 13:41:02 EST 2022,4,3,1
Tue Jul 19 13:41:12 EST 2022,5,3,2
Tue Jul 19 13:41:22 EST 2022,5,3,2
Tue Jul 19 13:41:32 EST 2022,7,3,4
Tue Jul 19 13:41:42 EST 2022,7,4,3
Tue Jul 19 13:41:52 EST 2022,7,4,3
Tue Jul 19 13:42:02 EST 2022,6,5,1
Tue Jul 19 13:42:12 EST 2022,4,3,1
Tue Jul 19 13:42:22 EST 2022,4,3,1
Tue Jul 19 13:42:32 EST 2022,4,3,1
Tue Jul 19 13:42:42 EST 2022,4,3,1
Tue Jul 19 13:42:52 EST 2022,5,3,2
Tue Jul 19 13:43:02 EST 2022,5,4,1
Tue Jul 19 13:43:12 EST 2022,4,3,1
Tue Jul 19 13:43:22 EST 2022,4,4,0
Tue Jul 19 13:43:32 EST 2022,4,3,1
Tue Jul 19 13:43:42 EST 2022,5,4,1
Tue Jul 19 13:43:52 EST 2022,5,5,0
Tue Jul 19 13:44:02 EST 2022,5,5,0
Tue Jul 19 13:44:12 EST 2022,5,5,0
Tue Jul 19 13:44:22 EST 2022,6,5,1
Tue Jul 19 13:44:32 EST 2022,6,6,0
Tue Jul 19 13:44:42 EST 2022,6,6,0
Tue Jul 19 13:44:52 EST 2022,6,6,0
Tue Jul 19 13:45:02 EST 2022,7,6,1
Tue Jul 19 13:45:13 EST 2022,5,4,1
Tue Jul 19 13:45:23 EST 2022,6,4,2
Tue Jul 19 13:45:33 EST 2022,5,5,0
Tue Jul 19 13:45:43 EST 2022,5,5,0
Tue Jul 19 13:45:53 EST 2022,4,4,0
Tue Jul 19 13:46:03 EST 2022,3,3,0
Tue Jul 19 13:46:13 EST 2022,4,3,1
Tue Jul 19 13:46:23 EST 2022,4,3,1
Tue Jul 19 13:46:33 EST 2022,3,3,0
Tue Jul 19 13:46:43 EST 2022,4,3,1
Tue Jul 19 13:46:53 EST 2022,4,3,1
Tue Jul 19 13:47:03 EST 2022,4,4,0
Tue Jul 19 13:47:13 EST 2022,4,4,0
Tue Jul 19 13:47:23 EST 2022,4,4,0
Tue Jul 19 13:47:33 EST 2022,4,4,0
Tue Jul 19 13:47:43 EST 2022,3,3,0
Tue Jul 19 13:47:53 EST 2022,4,3,1
Tue Jul 19 13:48:03 EST 2022,4,3,1
Tue Jul 19 13:48:13 EST 2022,4,3,1
Tue Jul 19 13:48:23 EST 2022,5,3,2
Tue Jul 19 13:48:33 EST 2022,5,3,2
Tue Jul 19 13:48:43 EST 2022,3,3,0
Tue Jul 19 13:48:53 EST 2022,4,3,1
Tue Jul 19 13:49:03 EST 2022,4,4,0
Tue Jul 19 13:49:13 EST 2022,4,4,0
Tue Jul 19 13:49:23 EST 2022,4,4,0
Tue Jul 19 13:49:33 EST 2022,5,4,1
Tue Jul 19 13:49:43 EST 2022,5,4,1
Tue Jul 19 13:49:53 EST 2022,3,2,1
Tue Jul 19 13:50:03 EST 2022,3,3,0
Tue Jul 19 13:50:13 EST 2022,3,3,0
Tue Jul 19 13:50:23 EST 2022,3,3,0
Tue Jul 19 13:50:33 EST 2022,3,3,0
Tue Jul 19 13:50:43 EST 2022,2,2,0
Tue Jul 19 13:50:53 EST 2022,3,2,1
Tue Jul 19 13:51:03 EST 2022,3,3,0
Tue Jul 19 13:51:13 EST 2022,3,3,0
Tue Jul 19 13:51:23 EST 2022,3,3,0
Tue Jul 19 13:51:33 EST 2022,3,3,0
Tue Jul 19 13:51:43 EST 2022,3,3,0
Tue Jul 19 13:51:53 EST 2022,2,2,0
Tue Jul 19 13:52:03 EST 2022,2,2,0
Tue Jul 19 13:52:13 EST 2022,2,2,0
Tue Jul 19 13:52:23 EST 2022,2,2,0
Tue Jul 19 13:52:33 EST 2022,2,2,0
Tue Jul 19 13:52:43 EST 2022,3,2,1
Tue Jul 19 13:52:53 EST 2022,3,2,1
Tue Jul 19 13:53:03 EST 2022,5,4,1
Tue Jul 19 13:53:13 EST 2022,3,3,0
Tue Jul 19 13:53:23 EST 2022,2,2,0
Tue Jul 19 13:53:33 EST 2022,3,2,1
Tue Jul 19 13:53:43 EST 2022,5,5,0
Tue Jul 19 13:53:53 EST 2022,6,5,1
Tue Jul 19 13:54:03 EST 2022,6,5,1
Tue Jul 19 13:54:13 EST 2022,7,6,1
Tue Jul 19 13:54:24 EST 2022,7,5,2
Tue Jul 19 13:54:34 EST 2022,6,4,2
Tue Jul 19 13:54:44 EST 2022,7,5,2
Tue Jul 19 13:54:54 EST 2022,6,6,0
Tue Jul 19 13:55:04 EST 2022,6,6,0
Tue Jul 19 13:55:14 EST 2022,7,6,1
Tue Jul 19 13:55:24 EST 2022,7,6,1
Tue Jul 19 13:55:34 EST 2022,8,7,1
Tue Jul 19 13:55:44 EST 2022,8,6,2
Tue Jul 19 13:55:54 EST 2022,8,7,1
Tue Jul 19 13:56:04 EST 2022,7,7,0
Tue Jul 19 13:56:14 EST 2022,7,7,0
Tue Jul 19 13:56:24 EST 2022,7,7,0
Tue Jul 19 13:56:34 EST 2022,8,7,1
Tue Jul 19 13:56:44 EST 2022,8,7,1
Tue Jul 19 13:56:54 EST 2022,6,6,0
Tue Jul 19 13:57:04 EST 2022,4,4,0
Tue Jul 19 13:57:14 EST 2022,3,3,0
Tue Jul 19 13:57:24 EST 2022,3,3,0
Tue Jul 19 13:57:34 EST 2022,3,3,0
Tue Jul 19 13:57:44 EST 2022,2,2,0
Tue Jul 19 13:57:54 EST 2022,2,2,0
Tue Jul 19 13:58:04 EST 2022,2,2,0
Tue Jul 19 13:58:14 EST 2022,3,2,1
Tue Jul 19 13:58:24 EST 2022,3,3,0
Tue Jul 19 13:58:34 EST 2022,3,3,0
Tue Jul 19 13:58:44 EST 2022,3,3,0
Tue Jul 19 13:58:54 EST 2022,3,3,0
Tue Jul 19 13:59:04 EST 2022,4,3,1
Tue Jul 19 13:59:14 EST 2022,4,4,0
Tue Jul 19 13:59:24 EST 2022,4,4,0
Tue Jul 19 13:59:34 EST 2022,5,4,1
Tue Jul 19 13:59:44 EST 2022,5,4,1
Tue Jul 19 13:59:54 EST 2022,4,4,0
Tue Jul 19 14:00:04 EST 2022,4,4,0
Tue Jul 19 14:00:14 EST 2022,4,4,0
Tue Jul 19 14:00:24 EST 2022,5,4,1
Tue Jul 19 14:00:34 EST 2022,5,4,1
Tue Jul 19 14:00:44 EST 2022,5,4,1
Tue Jul 19 14:00:54 EST 2022,5,4,1
Tue Jul 19 14:01:04 EST 2022,5,4,1
Tue Jul 19 14:01:14 EST 2022,5,4,1
Tue Jul 19 14:01:24 EST 2022,5,5,0
Tue Jul 19 14:01:34 EST 2022,4,4,0
Tue Jul 19 14:01:44 EST 2022,4,4,0
Tue Jul 19 14:01:54 EST 2022,4,4,0
Tue Jul 19 14:02:04 EST 2022,6,4,2
Tue Jul 19 14:02:14 EST 2022,6,4,2
Tue Jul 19 14:02:24 EST 2022,6,4,2
Tue Jul 19 14:02:34 EST 2022,5,5,0
Tue Jul 19 14:02:44 EST 2022,2,2,0
Tue Jul 19 14:02:54 EST 2022,3,2,1
Tue Jul 19 14:03:04 EST 2022,3,3,0
Tue Jul 19 14:03:14 EST 2022,2,2,0
Tue Jul 19 14:03:24 EST 2022,2,2,0
Tue Jul 19 14:03:34 EST 2022,2,2,0
Tue Jul 19 14:03:44 EST 2022,3,2,1
Tue Jul 19 14:03:55 EST 2022,4,2,2
Tue Jul 19 14:04:05 EST 2022,3,1,2
Tue Jul 19 14:04:15 EST 2022,3,2,1
Tue Jul 19 14:04:25 EST 2022,2,2,0
Tue Jul 19 14:04:35 EST 2022,1,1,0
Tue Jul 19 14:04:45 EST 2022,0,0,0
Tue Jul 19 14:04:55 EST 2022,0,0,0
Tue Jul 19 14:05:05 EST 2022,1,0,1
Tue Jul 19 14:05:15 EST 2022,1,0,1
Tue Jul 19 14:05:25 EST 2022,1,0,1
Tue Jul 19 14:05:35 EST 2022,0,0,0
Tue Jul 19 14:05:45 EST 2022,0,0,0
Tue Jul 19 14:05:55 EST 2022,0,0,0
Tue Jul 19 14:06:05 EST 2022,0,0,0
Tue Jul 19 14:06:15 EST 2022,0,0,0
Tue Jul 19 14:06:25 EST 2022,1,0,1
Tue Jul 19 14:06:35 EST 2022,2,0,2
Tue Jul 19 14:06:45 EST 2022,2,0,2
Tue Jul 19 14:06:55 EST 2022,0,0,0
Tue Jul 19 14:07:05 EST 2022,0,0,0
Tue Jul 19 14:07:15 EST 2022,0,0,0
Tue Jul 19 14:07:25 EST 2022,0,0,0
Tue Jul 19 14:07:35 EST 2022,0,0,0
Tue Jul 19 14:07:45 EST 2022,0,0,0
Tue Jul 19 14:07:55 EST 2022,0,0,0
Tue Jul 19 14:08:05 EST 2022,0,0,0
Tue Jul 19 14:08:15 EST 2022,0,0,0
Tue Jul 19 14:08:25 EST 2022,1,1,0
Tue Jul 19 14:08:35 EST 2022,1,1,0
Tue Jul 19 14:08:45 EST 2022,1,1,0
Tue Jul 19 14:08:55 EST 2022,1,1,0
Tue Jul 19 14:09:05 EST 2022,1,1,0
Tue Jul 19 14:09:15 EST 2022,0,0,0
Tue Jul 19 14:09:25 EST 2022,0,0,0
Tue Jul 19 14:09:35 EST 2022,0,0,0
Tue Jul 19 14:09:45 EST 2022,0,0,0
Tue Jul 19 14:09:55 EST 2022,1,1,0
Tue Jul 19 14:10:05 EST 2022,2,2,0
Tue Jul 19 14:10:15 EST 2022,2,2,0
Tue Jul 19 14:10:25 EST 2022,2,2,0
Tue Jul 19 14:10:35 EST 2022,2,2,0
Tue Jul 19 14:10:45 EST 2022,2,1,1
Tue Jul 19 14:10:55 EST 2022,2,1,1
Tue Jul 19 14:11:05 EST 2022,3,2,1
Tue Jul 19 14:11:15 EST 2022,2,2,0
Tue Jul 19 14:11:25 EST 2022,2,2,0
Tue Jul 19 14:11:35 EST 2022,2,2,0
Tue Jul 19 14:11:45 EST 2022,1,1,0
Tue Jul 19 14:11:55 EST 2022,3,3,0
Tue Jul 19 14:12:05 EST 2022,3,3,0
Tue Jul 19 14:12:15 EST 2022,0,0,0
Tue Jul 19 14:12:25 EST 2022,0,0,0
Tue Jul 19 14:12:35 EST 2022,2,2,0
Tue Jul 19 14:12:45 EST 2022,0,0,0
Tue Jul 19 14:12:55 EST 2022,1,1,0
Tue Jul 19 14:13:05 EST 2022,1,1,0
Tue Jul 19 14:13:15 EST 2022,1,1,0
Tue Jul 19 14:13:26 EST 2022,3,3,0
Tue Jul 19 14:13:36 EST 2022,3,3,0
Tue Jul 19 14:13:46 EST 2022,3,3,0
Tue Jul 19 14:13:56 EST 2022,3,3,0
Tue Jul 19 14:14:06 EST 2022,3,3,0
Tue Jul 19 14:14:16 EST 2022,3,3,0
Tue Jul 19 14:14:26 EST 2022,3,3,0
Tue Jul 19 14:14:36 EST 2022,3,3,0
Tue Jul 19 14:14:46 EST 2022,4,3,1
Tue Jul 19 14:14:56 EST 2022,3,3,0
Tue Jul 19 14:15:06 EST 2022,4,3,1
Tue Jul 19 14:15:16 EST 2022,4,3,1
Tue Jul 19 14:15:26 EST 2022,4,3,1
Tue Jul 19 14:15:36 EST 2022,3,3,0
Tue Jul 19 14:15:46 EST 2022,3,3,0
Tue Jul 19 14:15:56 EST 2022,3,3,0
Tue Jul 19 14:16:06 EST 2022,3,3,0
Tue Jul 19 14:16:16 EST 2022,3,3,0
Tue Jul 19 14:16:26 EST 2022,2,1,1
Tue Jul 19 14:16:36 EST 2022,2,2,0
Tue Jul 19 14:16:46 EST 2022,2,2,0
Tue Jul 19 14:16:56 EST 2022,2,2,0
Tue Jul 19 14:17:06 EST 2022,2,2,0
Tue Jul 19 14:17:16 EST 2022,2,2,0
Tue Jul 19 14:17:26 EST 2022,2,2,0
Tue Jul 19 14:17:36 EST 2022,4,4,0
Tue Jul 19 14:17:46 EST 2022,3,3,0
Tue Jul 19 14:17:56 EST 2022,4,3,1
Tue Jul 19 14:18:06 EST 2022,4,3,1
Tue Jul 19 14:18:16 EST 2022,4,3,1
